Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	B(x)	B(y)	B(z)	M(x)	M(y)	M(z)	N(x)	N(y)	N(z)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(O)	Var(%)	Rho-a(Om)	Cycles	IP Delay Window(mV/V)	Pint(V)	Pext(V)	T int(°C)	T log(°C)	Latitude	Longitude	
2021-04-20 04:59:15	546	5996	3	84	0	0	128	0	0	90	0	0	110	0	0	103	0	4.597		199.079	109.82	0.00522309	0	0.0262362	0.323814	1.04701	2		0.0088623	12.3186	28.162	0	53.1327	4.87842	
2021-04-20 03:33:31	82	5998	2	36	0	0	48	0	0	42	0	0	46	0	0	43	0	1.358		198.963	98.9486	0.124434	0	0.625413	0.0277935	9.82396	4		0.0088623	12.2388	26.8626	0	53.1327	4.87845	
2021-04-20 05:05:54	587	6000	2	58	0	0	120	0	0	74	0	0	104	0	0	89	0	9.402		199.088	80.6514	0.00281743	0	0.0141517	0.0595861	1.09072	2		0.0088623	12.1059	28.6818	0	53.1327	4.87842	
2021-04-20 04:43:09	454	6001	2	68	0	0	96	0	0	76	0	0	86	0	0	81.5	0	4.674		199.08	70.7833	0.00805159	0	0.040444	0.0170186	2.12749	4		0.0088623	12.1679	28.162	0	53.1327	4.87844	
2021-04-20 04:18:51	325	6002	1	72	0	0	80	0	0	74	0	0	78	0	0	76	0	1.191		199.059	88.9503	0.0639819	0	0.321421	2.40708	3.02933	4		0	12.3806	27.3823	0	53.1327	4.87843	
2021-04-20 05:11:00	614	6004	3	50	0	0	124	0	0	74	0	0	100	0	0	87	0	12.646		199.086	85.8794	0.000852454	0	0.00428184	0.000443995	0.620853	2		0	12.292	29.4615	0	53.1327	4.87842	
2021-04-20 04:08:34	260	6005	1	32	0	0	148	0	0	66	0	0	114	0	0	90	0	18.874		199.041	129.711	0.00111362	0	0.00559491	0.123369	1.02093	2		0.0088623	12.1857	28.4219	0	53.1327	4.87843	
2021-04-20 03:50:58	175	6006	2	4	0	0	78	0	0	28	0	0	60	0	0	42.5	0	11.481		199.025	89.2509	0.000943847	0	0.00474236	0.0257593	0.50193	2		0.0088623	12.2566	27.9021	0	53.1327	4.87844	
2021-04-20 04:16:59	316	6007	1	54	0	0	62	0	0	56	0	0	60	0	0	58	0	1.191		199.048	102.36	0.146992	0	0.738476	1.78295	6.95997	4		0.0088623	11.8844	27.5123	0	53.1327	4.87843	
2021-04-20 04:28:33	374	6008	1	94	0	0	108	0	0	96	0	0	106	0	0	101	0	1.408		199.073	79.3017	0.259238	0	1.30223	0.647975	9.81855	4		0.0088623	12.1857	27.6422	0	53.1327	4.87843	
2021-04-20 04:35:38	412	6009	2	76	0	0	96	0	0	78	0	0	92	0	0	85.5	0	1.781		199.071	80.6265	0.0722816	0	0.363095	0.0405809	3.61012	2		0	12.1857	27.9021	0	53.1327	4.87844	
2021-04-20 04:36:21	417	6010	2	86	0	0	106	0	0	88	0	0	102	0	0	95.5	0	1.781		199.067	99.6701	0.153261	0	0.769896	0.0237423	7.65478	2		0.0088623	12.1857	27.9021	0	53.1327	4.87844	
2021-04-20 05:10:15	610	6011	3	76	0	0	140	0	0	102	0	0	128	0	0	111.5	0	8.458		199.082	106.482	0.00396102	0	0.0198965	0.0245112	1.63955	2		0.0088623	12.3275	29.3315	0	53.1327	4.87842	
2021-04-20 05:05:45	586	6012	2	56	0	0	118	0	0	72	0	0	102	0	0	87	0	9.402		199.088	100.955	0.00280977	0	0.0141132	0.018206	1.08776	2		0.0088623	12.1148	28.6818	0	53.1327	4.87843	
2021-04-20 04:13:13	291	6013	2	16	0	0	152	0	0	56	0	0	110	0	0	83.5	0	22.421		199.047	113.706	0.0012479	0	0.00626941	0.0760176	1.41929	1		0	12.1857	27.6422	0	53.1327	4.87843	
2021-04-20 03:41:56	127	6014	2	0	0	0	46	0	0	20	0	0	40	0	0	26.5	0	4.549		199.004	158.677	0.00631215	0	0.0317186	0.0387561	1.30083	2		0	12.4693	25.823	0	53.1327	4.87845	
2021-04-20 05:01:11	559	6016	1	58	0	0	114	0	0	76	0	0	96	0	0	86	0	9.531		199.084	101.146	0.00302311	0	0.0151851	0.0136135	1.63152	2		0.0088623	12.3097	28.162	0	53.1327	4.87843	
2021-04-20 04:19:41	329	6018	1	80	0	0	88	0	0	82	0	0	86	0	0	84	0	1.191		199.057	92.2682	0.263718	0	1.32484	0.666155	12.4863	4		0.0088623	12.1857	27.3823	0	53.1327	4.87843	
2021-04-20 04:18:38	324	6019	1	70	0	0	78	0	0	72	0	0	76	0	0	74	0	1.191		199.058	88.2272	0.110896	0	0.557103	1.50017	5.25057	4		0.0088623	12.3984	27.3823	0	53.1327	4.87843	
2021-04-20 04:14:48	302	6021	1	8	0	0	156	0	0	56	0	0	106	0	0	81.5	0	25.517		199.045	120.224	0.00188063	0	0.00944827	0.287985	2.87772	1		0	12.1857	27.5123	0	53.1327	4.87843	
2021-04-20 05:05:19	583	6022	3	50	0	0	112	0	0	62	0	0	88	0	0	78	0	8.446		199.079	102.487	0.00272034	0	0.0136646	0.0590418	1.09116	2		0.0088623	12.1148	28.8117	0	53.1327	4.87843	
2021-04-20 05:33:05	728	6025	1	62	0	0	92	0	0	72	0	0	82	0	0	77	0	5.19		199.076	100.117	0.00728341	0	0.0365862	0.0190478	2.29878	2		0.0088623	12.2388	28.5519	0	53.1327	4.87845	
2021-04-20 04:12:24	285	6027	1	24	0	0	156	0	0	68	0	0	112	0	0	90	0	22.837		199.045	103.106	0.001697	0	0.00852567	0.140549	2.35701	2		0.0088623	12.1857	27.6422	0	53.1327	4.87843	
2021-04-20 04:48:45	485	6028	1	58	0	0	96	0	0	70	0	0	84	0	0	77	0	6.416		199.08	80.5443	0.00601547	0	0.0302163	0.103716	2.11552	2		0.0088623	12.1502	28.292	0	53.1327	4.87844	
2021-04-20 04:49:02	487	6030	2	62	0	0	100	0	0	66	0	0	84	0	0	78	0	3.173		199.079	101.208	0.0108817	0	0.0546602	0.000988415	1.44525	2		0.0088623	12.1502	28.292	0	53.1327	4.87843	
2021-04-20 03:50:03	171	6031	3	28	0	0	92	0	0	54	0	0	80	0	0	63.5	0	8.458		199.025	96.0089	0.00356286	0	0.0179016	0.0959642	1.47517	2		0.0088623	12.4161	27.3823	0	53.1327	4.87844	
2021-04-20 03:33:51	84	6032	1	36	0	0	54	0	0	40	0	0	52	0	0	45.5	0	1.736		198.967	102.588	0.0660544	0	0.331986	0.0032	3.38586	4		0	12.4161	26.6027	0	53.1327	4.87845	
2021-04-20 05:02:35	567	6035	3	102	0	0	152	0	0	114	0	0	140	0	0	127	0	7.259		199.076	94.8549	0.00590141	0	0.0296441	0.00500472	1.63335	4		0.0088623	12.1325	29.0716	0	53.1327	4.87843	
2021-04-20 04:35:38	412	6036	1	76	0	0	96	0	0	82	0	0	90	0	0	86	0	3.292		199.071	80.6265	0.0037701	0	0.0189385	0.237239	0.62472	2		0	12.1857	27.9021	0	53.1327	4.87844	
2021-04-20 04:12:50	288	6037	2	4	0	0	140	0	0	46	0	0	100	0	0	72.5	0	22.421		199.045	103.036	0.00138194	0	0.00694284	0.564807	1.57175	1		0	12.2211	27.5123	0	53.1327	4.87843	
2021-04-20 04:55:09	520	6039	3	46	0	0	92	0	0	66	0	0	86	0	0	72.5	0	4.549		199.071	122.273	0.00797747	0	0.0400736	0.387461	1.64348	2		0.0088623	12.1325	28.4219	0	53.1327	4.87843	
2021-04-20 04:48:54	486	6043	2	60	0	0	98	0	0	64	0	0	82	0	0	76	0	3.173		199.074	95.4238	0.0115003	0	0.0577687	0.00577794	1.52744	2		0.0088623	12.3275	28.162	0	53.1327	4.87843	
2021-04-20 03:35:03	91	6047	2	4	0	0	28	0	0	8	0	0	20	0	0	15	0	3.026		198.975	95.9879	0.00884462	0	0.0444509	0.00655095	1.06397	4		0.0088623	12.2388	26.3428	0	53.1327	4.87844	
2021-04-20 04:14:14	298	6048	1	16	0	0	156	0	0	62	0	0	110	0	0	86	0	24.067		199.045	108.861	0.00169883	0	0.00853488	0.0242284	2.41541	2		0.0088623	12.1768	27.5123	0	53.1326	4.87843	
2021-04-20 04:18:01	321	6051	2	64	0	0	72	0	0	66	0	0	68	0	0	67.5	0	1.191		199.057	88.8259	0.0623859	0	0.313407	0.0119232	5.90758	4		0.0088623	12.3895	27.3823	0	53.1327	4.87843	
2021-04-20 03:38:49	111	6053	2	36	0	0	74	0	0	40	0	0	58	0	0	52	0	3.173		198.998	103.179	0.00113441	0	0.00570062	1.28606	0.150728	4		0	12.4161	25.693	0	53.1327	4.87844	
2021-04-20 03:34:16	86	6054	1	24	0	0	46	0	0	32	0	0	40	0	0	35.5	0	3.609		198.96	162.544	0.00950087	0	0.0477526	0.0310248	1.90213	2		0	12.2123	26.4727	0	53.1327	4.87845	
2021-04-20 03:46:58	155	6055	3	8	0	0	70	0	0	24	0	0	54	0	0	39	0	9.402		199.02	103.803	0.00286431	0	0.0143921	0.00737133	1.10925	2		0	12.4161	26.6027	0	53.1327	4.87844	
2021-04-20 03:53:02	186	6056	3	8	0	0	80	0	0	24	0	0	54	0	0	41.5	0	10.718		199.026	108.587	0.00204324	0	0.0102662	0.00482094	1.05116	2		0.0088623	12.2211	27.7722	0	53.1327	4.87844	
