Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	B(x)	B(y)	B(z)	M(x)	M(y)	M(z)	N(x)	N(y)	N(z)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(O)	Var(%)	Rho-a(Om)	Cycles	IP Delay Window(mV/V)	Pint(V)	Pext(V)	T int(°C)	T log(°C)	Latitude	Longitude	
2021-04-23 20:01:27	488	4585	3	25	0	0	43	0	0	31	0	0	33	0	0	33	0	2.989		199.087	417.053	0.0957764	0	0.481079	0.0349188	51.8178	1		0.0088623	12.1591	30.3711	0	51.6727	4.02733	
2021-04-23 20:11:04	579	4586	3	33	0	0	42	0	0	40	0	0	41	0	0	39	0	0.536		199.083	469.363	2.65267	0	13.3244	0.0813852	161.666	1		0	12.4693	30.2411	0	51.6727	4.02733	
2021-04-23 20:10:58	578	4587	2	33	0	0	42	0	0	35	0	0	36	0	0	36.5	0	1.018		199.082	471.365	0.557816	0	2.80195	0.00382592	92.427	1		0.0088623	12.1857	30.501	0	51.6727	4.02733	
2021-04-23 20:06:45	539	4588	3	28	0	0	37	0	0	35	0	0	36	0	0	34	0	0.536		199.075	435.467	1.97035	0	9.89751	0.0420456	120.087	1		0.0088623	12.4958	30.2411	0	51.6727	4.02733	
2021-04-23 19:26:18	332	4589	1	6	0	0	72	0	0	60	0	0	66	0	0	51	0	3.177		190.98	595.136	0.156773	0	0.820885	0.473179	60.5478	1		0.0088623	12.2211	30.2411	0	51.6727	4.02733	
2021-04-23 20:08:30	556	4590	2	39	0	0	48	0	0	41	0	0	42	0	0	42.5	0	1.018		199.074	495.26	0.681765	0	3.42467	0.0254231	112.969	1		0.0088623	12.1857	30.3711	0	51.6727	4.02733	
2021-04-23 20:00:51	482	4591	1	24	0	0	42	0	0	26	0	0	28	0	0	30	0	1.071		199.089	408.083	0.556306	0	2.79426	0.0403072	67.8058	1		0.0088623	12.2566	30.2411	0	51.6727	4.02733	
2021-04-23 20:09:59	570	4592	3	32	0	0	41	0	0	35	0	0	36	0	0	36	0	1.495		199.061	556.64	0.309544	0	1.55502	0.0126637	83.747	1		0.0088623	12.2034	30.3711	0	51.6727	4.02732	
2021-04-23 20:06:14	534	4593	3	36	0	0	45	0	0	39	0	0	40	0	0	40	0	1.495		199.074	465.413	0.335304	0	1.68432	0.0104936	90.7105	1		0.0088623	12.5047	30.1112	0	51.6727	4.02732	
2021-04-23 19:57:18	448	4594	4	18	0	0	36	0	0	26	0	0	28	0	0	27	0	3.413		199.098	337.529	0.074048	0	0.371918	0.848936	46.7366	1		0.0088623	12.5402	31.0208	0	51.6727	4.02734	
2021-04-23 20:00:16	476	4595	4	23	0	0	41	0	0	31	0	0	33	0	0	32	0	3.413		199.072	503.526	0.079727	0	0.400493	0.0422515	50.3274	1		0.0088623	12.1679	30.3711	0	51.6727	4.02733	
2021-04-23 20:09:06	562	4596	4	31	0	0	40	0	0	35	0	0	36	0	0	35.5	0	1.706		191.956	592.101	0.241477	0	1.25798	0.917147	79.041	1		0	12.2034	30.3711	0	51.6727	4.02732	
2021-04-23 20:12:23	592	4597	4	35	0	0	44	0	0	39	0	0	40	0	0	39.5	0	1.706		199.098	404.361	0.280212	0	1.40741	0.121271	88.4302	1		0.0088623	12.2034	30.501	0	51.6727	4.02734	
2021-04-23 19:59:40	470	4598	2	22	0	0	40	0	0	26	0	0	28	0	0	29	0	2.035		199.07	512.914	0.131225	0	0.659193	0.105134	43.4893	1		0.0088623	12.292	30.501	0	51.6727	4.02734	
2021-04-23 20:11:53	587	4599	1	34	0	0	43	0	0	39	0	0	40	0	0	39	0	1.495		199.087	412.256	0.355884	0	1.78758	0.144608	96.2717	1		0.0088623	12.1502	30.501	0	51.6727	4.02733	
2021-04-23 19:28:45	353	4600	4	8	0	0	68	0	0	32	0	0	38	0	0	36.5	0	11.098		184.392	579.435	0.0076396	0	0.0414313	0.448932	18.7431	4		0	12.5756	29.5914	0	51.6727	4.02733	
2021-04-23 19:58:30	458	4601	4	20	0	0	38	0	0	28	0	0	30	0	0	29	0	3.413		199.105	324.164	0.0708175	0	0.355679	0.10242	44.696	1		0	12.5402	30.7609	0	51.6727	4.02734	
2021-04-23 20:11:04	579	4602	2	33	0	0	42	0	0	39	0	0	40	0	0	38.5	0	1.018		199.083	469.363	0.697135	0	3.50173	0.125073	115.511	1		0	12.4693	30.2411	0	51.6727	4.02733	
2021-04-23 19:33:30	391	4603	3	24	0	0	78	0	0	42	0	0	48	0	0	48	0	8.968		199.068	452.865	0.0140386	0	0.0705219	0.777028	22.7881	4		0.0088623	12.5402	29.3315	0	51.6727	4.02734	
2021-04-23 19:51:55	407	4604	1	40	0	0	76	0	0	60	0	0	64	0	0	60	0	5.979		167.288	587.186	0.0313648	0	0.18749	0.923435	40.3897	1		0.0088623	12.2388	34.3994	0	51.6727	4.02734	
2021-04-23 20:10:05	571	4605	3	32	0	0	41	0	0	39	0	0	40	0	0	38	0	0.536		199.063	551.495	2.70284	0	13.5778	0.146198	164.74	1		0.0088623	12.1059	30.3711	0	51.6727	4.02733	
2021-04-23 19:27:49	345	4606	1	0	0	0	60	0	0	6	0	0	12	0	0	19.5	0	3.192		199.083	303.865	0.116732	0	0.586346	0.00399995	43.0146	2		0	12.3541	29.7214	0	51.6727	4.02733	
2021-04-23 19:51:24	403	4607	2	38	0	0	74	0	0	62	0	0	66	0	0	60	0	4.071		180.398	594.628	0.0713693	0	0.39562	0.0822971	52.2009	1		0.0088623	12.2566	35.439	0	51.6727	4.02734	
2021-04-23 19:56:37	441	4608	3	30	0	0	66	0	0	58	0	0	62	0	0	54	0	2.142		199.082	442.975	0.281266	0	1.41282	0.451808	68.5671	1		0.0088623	12.1857	31.2807	0	51.6727	4.02732	
2021-04-23 19:52:01	408	4609	4	6	0	0	42	0	0	22	0	0	26	0	0	24	0	6.825		199.106	452.191	0.0312866	0	0.157135	0.0501609	39.4924	1		0.0088623	12.2388	34.3994	0	51.6727	4.02733	
2021-04-23 19:34:05	395	4611	3	0	0	0	36	0	0	20	0	0	24	0	0	20	0	5.979		199.084	314.061	0.0343076	0	0.172327	0.0579225	37.1233	2		0.0088623	12.5667	29.3315	0	51.6728	4.02734	
2021-04-23 19:26:12	331	4612	2	6	0	0	72	0	0	42	0	0	48	0	0	42	0	11.508		189.782	595.304	0.00622996	0	0.0328269	0.887777	16.7667	1		0.0088623	12.2211	30.2411	0	51.6727	4.02733	
2021-04-23 19:31:32	375	4613	1	8	0	0	62	0	0	14	0	0	20	0	0	26	0	3.213		194.889	573.26	0.161086	0	0.82655	0.593885	60.1714	2		0.0088623	12.2832	29.3315	0	51.6727	4.02734	
2021-04-23 19:29:48	362	4614	2	16	0	0	76	0	0	52	0	0	58	0	0	50.5	0	8.982		199.064	442.721	0.0149766	0	0.0752349	0.015812	26.472	1		0.0088623	12.2211	29.4615	0	51.6727	4.02734	
2021-04-23 19:52:01	408	4615	3	6	0	0	42	0	0	26	0	0	30	0	0	26	0	5.979		199.106	452.191	0.0345326	0	0.173438	0.00324806	37.3627	1		0.0088623	12.2388	34.3994	0	51.6727	4.02733	
2021-04-23 20:00:04	474	4616	2	58	0	0	76	0	0	62	0	0	64	0	0	65	0	2.035		184.158	589.091	0.204924	0	1.11276	0.81059	73.4128	1		0.0088623	12.1768	30.3711	0	51.6727	4.02733	
2021-04-23 19:23:46	310	4617	4	2	0	0	74	0	0	50	0	0	56	0	0	45.5	0	8.774		188.361	585.232	0.0133529	0	0.0708898	0.287397	27.4884	2		0.0088623	12.1502	31.6706	0	51.6727	4.02733	
2021-04-23 19:32:39	385	4618	2	18	0	0	72	0	0	30	0	0	36	0	0	39	0	6.106		197.357	587.12	0.0319482	0	0.16188	0.467822	32.0393	4		0.0088623	12.5579	29.3315	0	51.6727	4.02733	
2021-04-23 20:03:16	505	4619	1	46	0	0	64	0	0	56	0	0	58	0	0	56	0	2.989		170.589	596.341	0.0971649	0	0.569586	0.0627993	61.3511	1		0.0088623	12.1857	30.2411	0	51.6727	4.02733	
2021-04-23 19:24:27	316	4620	4	6	0	0	78	0	0	54	0	0	60	0	0	49.5	0	8.774		199.056	493.286	0.0132972	0	0.0668013	0.0096173	25.903	2		0.0088623	12.1325	31.1508	0	51.6727	4.02733	
2021-04-23 19:54:19	419	4621	3	12	0	0	48	0	0	40	0	0	44	0	0	36	0	2.142		199.1	378.187	0.325391	0	1.63431	0.441642	79.3168	1		0.0088623	12.2388	32.3203	0	51.6727	4.02732	
2021-04-23 19:59:58	473	4622	3	40	0	0	58	0	0	54	0	0	56	0	0	52	0	1.071		176.933	596.778	0.710205	0	4.01397	0.111826	97.4033	1		0.0088623	12.5224	30.501	0	51.6727	4.02734	
2021-04-23 19:58:53	462	4623	3	56	0	0	74	0	0	62	0	0	64	0	0	64	0	2.989		181.42	585.539	0.107954	0	0.595047	0.660509	64.0935	1		0.0088623	12.5402	30.501	0	51.6727	4.02734	
2021-04-23 19:27:17	340	4624	4	12	0	0	78	0	0	60	0	0	66	0	0	54	0	5.919		199.07	404.788	0.0383585	0	0.192689	0.200985	40.2324	1		0	12.5845	29.8513	0	51.6727	4.02733	
2021-04-23 20:02:11	495	4625	2	44	0	0	62	0	0	56	0	0	58	0	0	55	0	2.035		199.066	515.364	0.215829	0	1.0842	0.0695335	71.5287	1		0.0088623	12.5047	30.2411	0	51.6727	4.02734	
2021-04-23 19:52:59	410	4626	1	42	0	0	78	0	0	46	0	0	50	0	0	54	0	2.142		199.072	563.717	0.327379	0	1.64453	0.00412075	79.8125	1		0.0088623	12.6997	33.2299	0	51.6727	4.02733	
2021-04-23 19:58:18	456	4627	3	2	0	0	20	0	0	8	0	0	10	0	0	10	0	2.989		199.11	276.597	0.0946139	0	0.475183	0.186065	51.1828	1		0.0088623	12.1502	30.7609	0	51.6727	4.02735	
2021-04-23 19:24:54	319	4628	4	8	0	0	80	0	0	56	0	0	62	0	0	51.5	0	8.774		118.053	589.425	0.0082488	0	0.0698738	0.917818	27.0944	2		0.0088623	12.5933	30.7609	0	51.6727	4.02733	
2021-04-23 19:54:31	421	4629	3	14	0	0	50	0	0	42	0	0	46	0	0	38	0	2.142		199.098	415.005	0.31745	0	1.59444	0.657199	77.3816	1		0.0088623	12.2211	32.3203	0	51.6727	4.02732	
2021-04-23 20:01:09	485	4630	3	42	0	0	60	0	0	56	0	0	58	0	0	54	0	1.071		199.083	421.52	0.809836	0	4.06783	0.0461232	98.7103	1		0.0088623	12.5047	30.3711	0	51.6727	4.02734	
2021-04-23 19:54:54	425	4631	3	18	0	0	54	0	0	46	0	0	50	0	0	42	0	2.142		199.089	433.123	0.325762	0	1.63626	0.00520462	79.4114	2		0.0088623	12.2123	32.0604	0	51.6727	4.02732	
2021-04-23 20:00:39	480	4632	3	6	0	0	24	0	0	16	0	0	18	0	0	16	0	2.989		199.098	339.398	0.0509772	0	0.256041	0.388759	27.5786	1		0.0088623	12.1325	30.3711	0	51.6727	4.02733	
2021-04-23 19:57:13	447	4633	3	0	0	0	18	0	0	14	0	0	16	0	0	12	0	1.071		199.114	290.78	0.466253	0	2.34164	0.118143	56.8224	1		0.0088623	12.292	31.0208	0	51.6727	4.02735	
2021-04-23 19:27:35	343	4634	4	14	0	0	80	0	0	62	0	0	68	0	0	56	0	5.919		137.306	559.182	0.0281094	0	0.20472	0.212646	42.7445	2		0	12.3541	29.8513	0	51.6727	4.02733	
2021-04-23 19:59:29	468	4635	2	4	0	0	22	0	0	16	0	0	18	0	0	15	0	2.035		199.107	286.875	0.0920244	0	0.462186	0.504067	30.492	1		0.0088623	12.1857	30.501	0	51.6727	4.02734	
2021-04-23 20:04:13	514	4636	2	31	0	0	49	0	0	35	0	0	37	0	0	38	0	2.035		199.07	509.736	0.210186	0	1.05584	0.0148976	69.6572	1		0.0088623	12.4958	29.9813	0	51.6727	4.02733	
2021-04-23 20:03:53	511	4637	1	30	0	0	48	0	0	40	0	0	42	0	0	40	0	2.989		199.078	439.539	0.125196	0	0.628879	0.07691	67.7377	1		0.0088623	12.4693	30.2411	0	51.6727	4.02732	
2021-04-23 19:23:46	310	4638	1	2	0	0	74	0	0	32	0	0	38	0	0	36.5	0	13.466		188.361	585.232	0.00307141	0	0.0163059	0.299632	10.7576	2		0.0088623	12.1502	31.6706	0	51.6727	4.02733	
2021-04-23 19:55:27	430	4639	1	22	0	0	58	0	0	26	0	0	30	0	0	34	0	2.142		199.086	440.126	0.16823	0	0.845008	0.136919	41.0101	1		0.0088623	12.2743	31.8005	0	51.6727	4.02732	
2021-04-23 20:09:34	566	4640	3	49	0	0	58	0	0	52	0	0	53	0	0	53	0	1.495		198.692	566.951	0.344204	0	1.73235	0.34664	93.2972	1		0.0088623	12.4693	30.3711	0	51.6727	4.02734	
2021-04-23 20:03:22	506	4641	4	29	0	0	47	0	0	37	0	0	39	0	0	38	0	3.413		199.068	506.613	0.0875581	0	0.439841	0.199796	55.272	1		0.0088623	12.1857	30.2411	0	51.6727	4.02733	
2021-04-23 20:05:27	526	4642	4	34	0	0	52	0	0	42	0	0	44	0	0	43	0	3.413		199.083	427.685	0.0961504	0	0.482966	0.00322805	60.6913	1		0.0088623	12.292	30.2411	0	51.6727	4.02731	
2021-04-23 19:24:27	316	4643	1	6	0	0	78	0	0	36	0	0	42	0	0	40.5	0	13.466		199.056	493.286	0.0039567	0	0.0198773	0.0208114	13.1138	2		0.0088623	12.1325	31.1508	0	51.6727	4.02733	
2021-04-23 20:11:10	580	4644	4	42	0	0	51	0	0	46	0	0	47	0	0	46.5	0	1.706		199.079	519.796	0.294817	0	1.48091	0.061501	93.0481	1		0.0088623	12.4693	30.3711	0	51.6727	4.02731	
2021-04-23 20:08:43	558	4645	4	48	0	0	57	0	0	52	0	0	53	0	0	52.5	0	1.706		199.076	505.117	0.277686	0	1.39487	0.101739	87.6424	1		0.0088623	12.1148	30.2411	0	51.6727	4.02734	
2021-04-23 20:03:04	503	4646	3	28	0	0	46	0	0	42	0	0	44	0	0	40	0	1.071		199.058	548.13	0.911253	0	4.57784	0.0723021	111.086	1		0.0088623	12.1325	30.1112	0	51.6727	4.02734	
2021-04-23 20:05:03	522	4647	2	33	0	0	51	0	0	37	0	0	39	0	0	40	0	2.035		199.076	488.453	0.219085	0	1.10051	0.0655491	72.6043	1		0.0088623	12.1325	30.2411	0	51.6727	4.02733	
2021-04-23 20:10:20	573	4648	1	41	0	0	50	0	0	46	0	0	47	0	0	46	0	1.495		186.361	586.188	0.336471	0	1.80548	0.348867	97.2358	4		0.0088623	12.1148	30.3711	0	51.6727	4.02733	
2021-04-23 19:25:49	327	4649	1	4	0	0	70	0	0	10	0	0	16	0	0	25	0	3.177		198.41	578.673	0.11515	0	0.580364	0.558283	42.8071	1		0.0088623	12.2034	30.501	0	51.6727	4.02733	
2021-04-23 19:54:37	422	4650	2	16	0	0	52	0	0	24	0	0	28	0	0	30	0	4.071		199.104	395.873	0.0620004	0	0.311397	0.160672	41.0878	1		0.0088623	12.5313	31.8005	0	51.6727	4.02733	
2021-04-23 19:27:17	340	4651	1	12	0	0	78	0	0	42	0	0	48	0	0	45	0	12.558		199.07	404.788	0.00507058	0	0.0254714	0.449773	14.4037	1		0	12.5845	29.8513	0	51.6727	4.02733	
2021-04-23 19:59:17	466	4652	2	39	0	0	57	0	0	43	0	0	45	0	0	46	0	2.035		199.08	458.859	0.230952	0	1.1601	0.00587988	76.5358	1		0.0088623	12.2566	30.501	0	51.6727	4.02733	
2021-04-23 20:08:00	551	4653	1	47	0	0	56	0	0	52	0	0	53	0	0	52	0	1.495		199.073	506.115	0.337665	0	1.69619	0.0382564	91.3498	1		0.0088623	12.4693	29.9813	0	51.6727	4.02732	
2021-04-23 20:02:40	499	4654	1	27	0	0	45	0	0	37	0	0	39	0	0	37	0	2.989		199.07	481.891	0.112649	0	0.565877	0.185648	60.9516	1		0.0088623	12.1502	30.2411	0	51.6727	4.02734	
2021-04-23 20:04:43	519	4655	1	32	0	0	50	0	0	42	0	0	44	0	0	42	0	2.989		199.071	511.557	0.119841	0	0.602002	0.0047639	64.8426	2		0.0088623	12.1325	30.2411	0	51.6727	4.02732	
2021-04-23 20:04:13	514	4656	4	31	0	0	49	0	0	39	0	0	41	0	0	40	0	3.413		199.07	509.736	0.0984609	0	0.494604	0.0448086	62.1537	1		0.0088623	12.4958	29.9813	0	51.6727	4.02733	
2021-04-23 19:59:11	465	4657	3	21	0	0	39	0	0	35	0	0	37	0	0	33	0	1.071		199.098	334.399	0.838077	0	4.20936	0.152697	102.145	1		0.0088623	12.2566	30.631	0	51.6727	4.02734	
2021-04-23 20:11:22	582	4658	1	51	0	0	60	0	0	52	0	0	53	0	0	54	0	0.536		199.092	425.381	2.46259	0	12.3691	0.203388	150.075	1		0.0088623	12.4693	30.3711	0	51.6727	4.02733	
2021-04-23 20:07:12	543	4659	2	46	0	0	55	0	0	52	0	0	53	0	0	51.5	0	1.018		171.514	596.964	0.564265	0	3.2899	0.692347	108.523	1		0.0088623	12.1679	30.2411	0	51.6727	4.02733	
2021-04-23 20:07:06	542	4660	1	46	0	0	55	0	0	47	0	0	48	0	0	49	0	0.536		170.478	596.339	2.12609	0	12.4713	0.0885655	151.315	1		0.0088623	12.1148	30.2411	0	51.6727	4.02732	
2021-04-23 19:28:39	352	4661	2	6	0	0	66	0	0	42	0	0	48	0	0	40.5	0	8.982		199.056	465.585	0.0151705	0	0.0762124	0.220905	26.816	1		0.0088623	12.2211	29.7214	0	51.6727	4.02733	
2021-04-23 19:55:53	434	4662	1	24	0	0	60	0	0	28	0	0	32	0	0	36	0	2.142		199.104	319.74	0.21863	0	1.09807	0.109549	53.2918	1		0.0088623	12.5402	31.5406	0	51.6727	4.02733	
2021-04-23 19:29:31	359	4663	1	14	0	0	74	0	0	20	0	0	26	0	0	33.5	0	3.192		192.469	545.798	0.108378	0	0.563097	0.0172379	41.309	1		0.0088623	12.5756	29.4615	0	51.6727	4.02733	
2021-04-23 19:24:54	319	4664	1	8	0	0	80	0	0	38	0	0	44	0	0	42.5	0	13.466		118.053	589.425	0.00239849	0	0.0203171	0.863615	13.4039	2		0.0088623	12.5933	30.7609	0	51.6727	4.02733	
2021-04-23 20:01:33	489	4665	2	25	0	0	43	0	0	37	0	0	39	0	0	36	0	2.035		199.085	412.902	0.227628	0	1.14337	0.148399	75.4324	1		0.0088623	12.1857	30.1112	0	51.6727	4.02733	
2021-04-23 19:54:37	422	4666	3	16	0	0	52	0	0	28	0	0	32	0	0	32	0	5.979		199.104	395.873	0.0334829	0	0.168168	0.140738	36.2273	1		0.0088623	12.5313	31.8005	0	51.6727	4.02733	
2021-04-23 19:28:28	350	4667	3	4	0	0	64	0	0	46	0	0	52	0	0	41.5	0	6.002		199.047	504.409	0.0405962	0	0.203953	0.000159005	41.6686	1		0.0088623	12.1857	29.5914	0	51.6727	4.02734	
2021-04-23 20:12:17	591	4668	2	26	0	0	35	0	0	32	0	0	33	0	0	31.5	0	1.018		199.109	330.413	0.549197	0	2.75827	0.0604548	90.9863	1		0.0088623	12.1857	30.501	0	51.6727	4.02734	
2021-04-23 20:12:12	590	4669	1	26	0	0	35	0	0	27	0	0	28	0	0	29	0	0.536		199.107	332.207	1.48802	0	7.47347	0.0261434	90.6759	1		0.0088623	12.097	30.501	0	51.6727	4.02733	
2021-04-23 20:09:06	562	4670	1	31	0	0	40	0	0	32	0	0	33	0	0	34	0	0.536		191.956	592.101	1.85161	0	9.64596	0.935306	117.035	1		0	12.2034	30.3711	0	51.6727	4.02732	
2021-04-23 20:07:24	545	4671	1	20	0	0	29	0	0	25	0	0	26	0	0	25	0	1.495		199.108	282.272	0.224196	0	1.126	0.00882799	60.6419	1		0.0088623	12.5047	30.1112	0	51.6727	4.02731	
2021-04-23 19:25:54	328	4672	4	4	0	0	70	0	0	52	0	0	58	0	0	46	0	5.919		199.003	571.887	0.0402479	0	0.202248	0.043662	42.2284	1		0.0088623	12.5756	30.3711	0	51.6727	4.02733	
2021-04-23 19:24:21	315	4673	2	6	0	0	78	0	0	18	0	0	24	0	0	31.5	0	5.854		199.053	500.025	0.0288994	0	0.145185	0.0344056	30.7875	1		0.0088623	12.1414	31.2807	0	51.6727	4.02733	
2021-04-23 20:11:41	585	4674	3	25	0	0	34	0	0	32	0	0	33	0	0	31	0	0.536		199.11	283.001	1.77142	0	8.89669	0.0408473	107.944	1		0.0088623	12.23	30.501	0	51.6727	4.02732	
2021-04-23 20:11:35	584	4675	2	25	0	0	34	0	0	27	0	0	28	0	0	28.5	0	1.018		199.111	284.727	0.435642	0	2.18793	0.0181529	72.1726	1		0.0088623	12.4693	30.2411	0	51.6727	4.02732	
2021-04-23 19:33:10	388	4676	2	20	0	0	74	0	0	56	0	0	62	0	0	53	0	6.106		199.04	561.148	0.0399573	0	0.20075	0.0819596	39.7325	1		0.0088623	12.5402	29.2016	0	51.6727	4.02733	
2021-04-23 19:31:17	373	4677	3	6	0	0	60	0	0	24	0	0	30	0	0	30	0	8.968		199.075	359.004	0.017008	0	0.085435	0.0165919	27.6071	2		0.0088623	12.1857	29.2016	0	51.6727	4.02734	
2021-04-23 20:10:46	576	4678	3	24	0	0	33	0	0	27	0	0	28	0	0	28	0	1.495		199.099	366.295	0.233785	0	1.17422	0.0368989	63.2384	1		0.0088623	12.097	30.3711	0	51.6727	4.02732	
2021-04-23 19:32:18	382	4679	3	14	0	0	68	0	0	56	0	0	62	0	0	50	0	3.213		199.064	438.367	0.163683	0	0.822263	0.240023	59.8593	1		0	12.2211	29.3315	0	51.6727	4.02734	
2021-04-23 20:02:52	501	4680	3	10	0	0	28	0	0	16	0	0	18	0	0	18	0	2.989		199.095	295.844	0.0638039	0	0.32047	0.25645	34.5184	1		0.0088623	12.5224	30.1112	0	51.6727	4.02734	
2021-04-23 19:29:37	360	4681	4	14	0	0	74	0	0	62	0	0	68	0	0	54.5	0	3.192		199.032	560.781	0.16344	0	0.821173	0.169712	60.2416	1		0.0088623	12.2034	29.2016	0	51.6727	4.02733	
2021-04-23 20:09:47	568	4682	4	23	0	0	32	0	0	27	0	0	28	0	0	27.5	0	1.706		199.1	360.068	0.193348	0	0.971108	0.0171436	61.0165	1		0.0088623	12.097	30.1112	0	51.6727	4.02733	
2021-04-23 19:25:22	323	4683	1	0	0	0	66	0	0	54	0	0	60	0	0	45	0	3.177		199.065	409.044	0.157888	0	0.793148	0.00204233	58.5019	1		0.0088623	12.5756	30.631	0	51.6727	4.02733	
2021-04-23 20:09:01	561	4684	1	22	0	0	31	0	0	27	0	0	28	0	0	27	0	1.495		199.096	360.803	0.251034	0	1.26087	0.0171735	67.9053	1		0.0088623	12.4693	30.3711	0	51.6727	4.02733	
2021-04-23 20:08:12	553	4685	2	21	0	0	30	0	0	27	0	0	28	0	0	26.5	0	1.018		199.107	276.181	0.514231	0	2.58269	0.0320339	85.1946	1		0.0088623	12.5047	30.2411	0	51.6727	4.02733	
2021-04-23 19:30:28	367	4686	1	0	0	0	54	0	0	6	0	0	12	0	0	18	0	3.213		199.068	414.214	0.11706	0	0.588039	0.00493674	42.8083	2		0	12.2743	29.4615	0	51.6728	4.02733	
2021-04-23 19:51:13	402	4687	4	38	0	0	74	0	0	54	0	0	58	0	0	56	0	6.825		177.838	589.768	0.0248721	0	0.139858	0.432742	35.1503	1		0.0088623	12.6465	35.5689	0	51.6727	4.02734	
2021-04-23 19:56:49	443	4688	1	32	0	0	68	0	0	52	0	0	56	0	0	52	0	5.979		199.067	545.686	0.0382582	0	0.192188	0.0619082	41.4018	1		0.0088623	12.5402	31.1508	0	51.6727	4.02732	
2021-04-23 20:01:15	486	4689	3	60	0	0	78	0	0	66	0	0	68	0	0	68	0	2.989		199.081	473.021	0.109348	0	0.549263	0.00120295	59.1621	1		0.0088623	12.5313	30.2411	0	51.6727	4.02733	
2021-04-23 19:25:37	325	4690	1	2	0	0	68	0	0	32	0	0	38	0	0	35	0	12.558		199.053	502.198	0.00422338	0	0.0212174	0.0645736	11.9981	1		0.0088623	12.1857	30.501	0	51.6727	4.02733	
2021-04-23 19:34:14	396	4691	3	0	0	0	36	0	0	12	0	0	16	0	0	16	0	5.979		199.083	312.489	0.0273813	0	0.137537	0.664374	29.6288	1		0	12.292	29.2016	0	51.6728	4.02734	
2021-04-23 19:51:42	406	4692	4	40	0	0	76	0	0	56	0	0	60	0	0	58	0	6.825		166.539	587.76	0.0286723	0	0.172165	1.30826	43.2699	4		0.0088623	12.1857	34.9192	0	51.6727	4.02734	
2021-04-23 19:57:01	445	4693	1	34	0	0	70	0	0	54	0	0	58	0	0	54	0	5.979		199.071	546.148	0.0377672	0	0.189717	0.138599	40.8695	1		0.0088623	12.1502	31.1508	0	51.6727	4.02734	
2021-04-23 19:51:24	403	4694	1	38	0	0	74	0	0	58	0	0	62	0	0	58	0	5.979		180.398	594.628	0.0330961	0	0.183461	0.141362	39.5218	1		0.0088623	12.2566	35.439	0	51.6727	4.02734	
2021-04-23 19:56:49	443	4695	2	32	0	0	68	0	0	56	0	0	60	0	0	54	0	4.071		199.067	545.686	0.0778529	0	0.391089	0.40364	51.603	1		0.0088623	12.5402	31.1508	0	51.6727	4.02732	
2021-04-23 19:52:07	409	4696	1	6	0	0	42	0	0	18	0	0	22	0	0	22	0	5.979		199.107	445.075	0.0226594	0	0.113805	0.0605994	24.5164	4		0.0088623	12.5402	34.2695	0	51.6727	4.02733	
2021-04-23 19:53:16	412	4697	3	8	0	0	44	0	0	20	0	0	24	0	0	24	0	5.979		196.438	557.625	0.0336644	0	0.171374	0.390861	36.9181	2		0.0088623	12.1857	33.3598	0	51.6727	4.02733	
2021-04-23 19:34:05	395	4698	4	0	0	0	36	0	0	16	0	0	20	0	0	18	0	6.825		199.084	314.061	0.0127051	0	0.0638175	0.0485209	16.0391	2		0.0088623	12.5667	29.3315	0	51.6728	4.02734	
2021-04-23 19:30:00	364	4699	1	18	0	0	78	0	0	48	0	0	54	0	0	49.5	0	11.098		199.059	461.271	0.00746773	0	0.0375151	0.0665726	16.9714	1		0.0088623	12.5756	29.4615	0	51.6727	4.02733	
2021-04-23 19:25:16	322	4700	2	0	0	0	66	0	0	36	0	0	42	0	0	36	0	11.508		199.066	411.244	0.00598663	0	0.0300736	0.0493266	15.3605	1		0.0088623	12.2566	30.7609	0	51.6727	4.02733	
2021-04-23 19:23:19	307	4701	3	0	0	0	72	0	0	42	0	0	48	0	0	40.5	0	11.636		198.932	574.641	0.00578036	0	0.029057	0.0928098	16.1431	2		0.0088623	12.5756	31.8005	0	51.6727	4.02732	
2021-04-23 20:04:51	520	4702	1	50	0	0	68	0	0	52	0	0	54	0	0	56	0	1.071		186.286	588.335	0.840108	0	4.50976	1.29736	109.434	1		0.0088623	12.1148	30.2411	0	51.6727	4.02732	
2021-04-23 19:55:15	428	4704	3	21	0	0	57	0	0	33	0	0	37	0	0	37	0	5.979		199.101	349.712	0.0261467	0	0.131324	0.0591518	28.2902	1		0.0088623	12.292	31.8005	0	51.6727	4.02732	
2021-04-23 19:58:18	456	4705	2	2	0	0	20	0	0	6	0	0	8	0	0	9	0	2.035		199.11	276.597	0.156082	0	0.783896	0.00881394	51.7163	1		0.0088623	12.1502	30.7609	0	51.6727	4.02735	
2021-04-23 19:30:36	368	4706	3	0	0	0	54	0	0	42	0	0	48	0	0	36	0	3.213		199.064	409.731	0.176401	0	0.886153	0.00467493	64.5104	1		0.0088623	12.5756	29.3315	0	51.6727	4.02733	
2021-04-23 19:26:59	337	4707	3	10	0	0	76	0	0	52	0	0	58	0	0	49	0	8.891		199.062	459.396	0.01434	0	0.0720378	0.0164849	26.8381	1		0.0088623	12.2211	29.9813	0	51.6727	4.02733	
